 br.com.multiapps.android5b7ecc7a6d8d7/scripts\sb-cms.js,html(),4
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\sb-media-player-controls.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\sb-pad.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\sb-side-menu.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\sb-video.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\services.bundle.min.js,html(),7
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\services.bundle.min.js,append(),10
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\services.bundle.min.js,before(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\set-meal.js,html(),3
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\social-gaming.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\source-code.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\source_code.bundle.min.js,document.write(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\swiper.min.js,innerHTML,6
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\swiper.min.js,html(),13
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\swiper.min.js,append(),18
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\swiper.min.js,prepend(),5
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\swiper.min.js,before(),12
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\swiper.min.js,after(),5
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\templates.js,html(),272
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\templates.js,before(),6
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\templates.js,after(),2
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\tip.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\tmhDynamicLocale.js,append(),6
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\topic.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\twitter.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\utils.bundle.min.js,innerHTML,1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\utils.bundle.min.js,html(),3
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\utils.bundle.min.js,append(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\utils.bundle.min.js,before(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\video.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\weather.bundle.min.js,html(),2
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\weather.js,html(),1
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\wordpress.js,html(),3
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\wordpress_v2.js,html(),2
 br.com.multiapps.android5b7ecc7a6d8d7/scripts\youtube-auto-pauser.js,before(),1
 br.com.segware.mysecurity.iris/scripts\app-60a5e66566.js,html(),87
 br.com.segware.mysecurity.iris/scripts\app-60a5e66566.js,append(),1
 br.com.segware.mysecurity.iris/scripts\app-60a5e66566.js,before(),2
 br.com.segware.mysecurity.iris/scripts\app-60a5e66566.js,after(),3
 br.com.segware.mysecurity.iris/scripts\vendor-9326d11862.js,innerHTML,25
 br.com.segware.mysecurity.iris/scripts\vendor-9326d11862.js,outerHTML,6
 br.com.segware.mysecurity.iris/scripts\vendor-9326d11862.js,html(),96
 br.com.segware.mysecurity.iris/scripts\vendor-9326d11862.js,append(),94
 br.com.segware.mysecurity.iris/scripts\vendor-9326d11862.js,prepend(),15
 br.com.segware.mysecurity.iris/scripts\vendor-9326d11862.js,before(),54
 br.com.segware.mysecurity.iris/scripts\vendor-9326d11862.js,after(),28
 br.com.segware.mysecurity.iris/scripts\vendor-9326d11862.js,replaceWith(),1
 ca.bryant.comfort/scripts\angular-cookies.js,before(),1
 ca.bryant.comfort/scripts\angular-route.js,html(),23
 ca.bryant.comfort/scripts\angular-route.js,before(),4
 ca.bryant.comfort/scripts\angular-route.js,after(),3
 ca.bryant.comfort/scripts\angular-touch.js,html(),3
 ca.bryant.comfort/scripts\angular-touch.js,before(),4
 ca.bryant.comfort/scripts\angular-touch.js,after(),7
 ca.bryant.comfort/scripts\angular.js,innerHTML,5
 ca.bryant.comfort/scripts\angular.js,html(),290
 ca.bryant.comfort/scripts\angular.js,append(),24
 ca.bryant.comfort/scripts\angular.js,prepend(),5
 ca.bryant.comfort/scripts\angular.js,before(),69
 ca.bryant.comfort/scripts\angular.js,after(),78
 ca.bryant.comfort/scripts\angular.js,replaceWith(),9
 ca.bryant.comfort/scripts\ecobee.core.modules.localstorage.js,html(),2
 ca.bryant.comfort/scripts\ecobee.core.modules.localstorage.js,append(),3
 ca.bryant.comfort/scripts\ecobee.core.modules.localstorage.js,before(),14
 ca.bryant.comfort/scripts\ecobee.core.modules.localstorage.js,after(),17
 ca.bryant.comfort/scripts\ecobee.core.services.js,html(),5
 ca.bryant.comfort/scripts\ecobee.core.services.js,append(),4
 ca.bryant.comfort/scripts\ecobee.core.services.js,before(),30
 ca.bryant.comfort/scripts\ecobee.core.services.js,after(),23
 ca.bryant.comfort/scripts\es5-shim.js,before(),3
 ca.bryant.comfort/scripts\es5-shim.js,after(),2
 ca.bryant.comfort/scripts\fetch.js,append(),5
 ca.bryant.comfort/scripts\lodash.compat.js,html(),34
 ca.bryant.comfort/scripts\lodash.compat.js,append(),6
