D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g2_sel_tv12_component.html,-,com.yamaha.avsetupguide,-,onclick,-,3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g2_sel_tv12_component.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g2_sel_tv13_audio.html,-,com.yamaha.avsetupguide,-,onclick,-,3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g2_sel_tv13_audio.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g2_sel_tv14_arc.html,-,com.yamaha.avsetupguide,-,onclick,-,3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g2_sel_tv14_arc.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g2_sel_tv15_digital_aud.html,-,com.yamaha.avsetupguide,-,onclick,-,6
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g2_sel_tv15_digital_aud.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g2_sel_tv16_analog_aud.html,-,com.yamaha.avsetupguide,-,onclick,-,3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g2_sel_tv16_analog_aud.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g2_sel_tv21_2nd_monitor.html,-,com.yamaha.avsetupguide,-,onclick,-,3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g2_sel_tv21_2nd_monitor.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g2_sel_tv22_hdmi_zone.html,-,com.yamaha.avsetupguide,-,onclick,-,3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g2_sel_tv22_hdmi_zone.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g2_set_net1_confirm.html,-,com.yamaha.avsetupguide,-,onclick,-,2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g2_set_net1_confirm.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g3_con_play1_connection.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g3_sel_play1_devices.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g3_sel_play2_hdmi.html,-,com.yamaha.avsetupguide,-,onclick,-,3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g3_sel_play2_hdmi.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g3_sel_play3_component.html,-,com.yamaha.avsetupguide,-,onclick,-,3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g3_sel_play3_component.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g3_sel_play4_audio.html,-,com.yamaha.avsetupguide,-,onclick,-,9
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g3_sel_play4_audio.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g3_set_set1_config.html,-,com.yamaha.avsetupguide,-,onclick,-,4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g3_set_set1_config.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g4_con_net1_connection.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g4_con_net2_connection.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g4_set_ypao1_confirm.html,-,com.yamaha.avsetupguide,-,onclick,-,2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g4_set_ypao1_confirm.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g4_set_ypao2_guide.html,-,com.yamaha.avsetupguide,-,onclick,-,3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g4_set_ypao2_guide.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g4_set_ypao3_result.html,-,com.yamaha.avsetupguide,-,onclick,-,3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g4_set_ypao3_result.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g5_con_wifi1_connection.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\g5_con_wifi2_connection.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\index.html,-,com.yamaha.avsetupguide,-,onclick,-,7
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\model.html,-,com.yamaha.avsetupguide,-,onclick,-,2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.yamaha.avsetupguide/html\model.html,-,com.yamaha.avsetupguide,-,onload,-,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/io.tripleplus.customer.qa3/html\edit-profile-details.html,-,io.tripleplus.customer.qa3,-,onclick,-,2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/io.tripleplus.customer.qa3/html\system-configuration.html,-,io.tripleplus.customer.qa3,-,onclick,-,1
