D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\apartmentContainer.html,after(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\device-single.html,before(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\device-single.html,after(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\doorBirdContainer.html,before(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\doorBirdContainerp2p.html,before(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\edit-action.html,before(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\edit-action.html,after(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\favorites.html,before(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\favorites.html,after(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\index.html,document.write(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\index.html,html(),5
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\index2.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\ipCameraContainer.html,before(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\scenesContainer.html,before(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\side-menu-left.html,html(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.armakom.arnidosmarthome/html\test4.html,html(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\about1d.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\about2d.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\boilerKW.html,before(),6
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\boilerStatus.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\coolDown.html,before(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\coolingActivities.html,before(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\coolingSetpoint.html,before(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\coolingTemperatureThreshold.html,before(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\heatUp.html,before(),4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\hotWaterActivities.html,before(),4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\index.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\init.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\license.html,html(),5
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\preHeat.html,before(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\privacy.en-EN.html,before(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\privacy.en-EN.html,after(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\privacy.en-IE.html,before(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\privacy.en-IE.html,after(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\privacy.en-US.html,before(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\privacy.ro-RO.html,before(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\privacy.ro-RO.html,after(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\privacy.sr-RS.html,before(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\privacy.sr-RS.html,after(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\privacy.tr-TR.html,before(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\privacy.tr-TR.html,after(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\pushNotificationPreferences.html,before(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\scanning.html,html(),5
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\schedule.html,before(),6
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\settingsActivities.html,before(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\settingsHoliday.html,before(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\settingsSelectedZone.html,after(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\sharing.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\temperatureThreshold.html,before(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\terms.en-EN.html,before(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\terms.en-IE.html,before(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\terms.en-US.html,before(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\terms.en-US.html,after(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\terms.it-IT.html,before(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\terms.ro-RO.html,before(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\terms.sr-RS.html,before(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\terms.tr-TR.html,before(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.bdrthermea.roomunitapplication.remeha/html\whatsnew.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.belkin.wemoandroid/html\a11y.html,html(),4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.belkin.wemoandroid/html\after_motion_stops.html,html(),4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.belkin.wemoandroid/html\after_motion_stops.html,after(),33
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.belkin.wemoandroid/html\alexa.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.belkin.wemoandroid/html\app_info.html,html(),4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.belkin.wemoandroid/html\app_store.html,html(),4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.belkin.wemoandroid/html\app_update.html,html(),4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.belkin.wemoandroid/html\auto_set_threshold.html,html(),4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.belkin.wemoandroid/html\av-icons.html,html(),2
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.belkin.wemoandroid/html\basic.html,html(),4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.belkin.wemoandroid/html\bulb_calibrate.html,html(),3
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.belkin.wemoandroid/html\CHANGES.html,innerHTML,1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.belkin.wemoandroid/html\CHANGES.html,html(),12
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.belkin.wemoandroid/html\cloud_not_avaliable.html,html(),4
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.belkin.wemoandroid/html\color-picker.html,html(),1
D:\Research\IoT_Mobile_Project\iot_companion_appset\cordova_apps/com.belkin.wemoandroid/html\communication-icons.html,html(),2
